customer_id,customer_name,email,recency_days,frequency,monetary,RFM_Score,segment
3252.0,Enn Lõhmus,enn.lohmus@gmail.com,147,4,1597.97,12,Loyal
3253.0,Kadri Koppel,kadri.koppel@telia.ee,41,2,1008.75,11,Loyal
3255.0,Triin Veski,triin.veski@hot.ee,385,1,106.69,3,Lost
3257.0,Aivar Kivi,aivar.kivi@hot.ee,189,1,273.32,4,At Risk
3258.0,Peeter Lepp,peeter.lepp@hot.ee,138,4,1158.88,11,Loyal
3260.0,Katrin Kaalep,,219,2,411.47,6,At Risk
3261.0,Kristjan Paas,kristjan.paas@mail.ee,498,2,617.8299999999999,6,At Risk
3262.0,Tarmo Org,tarmo.org@mail.ee,149,2,1332.42,9,Potential
3263.0,Tõnu Valk,tonu.valk@yahoo.com,29,2,1212.77,11,Loyal
3264.0,Meelis Toom,meelis.toom@gmail.com,440,1,163.64,3,Lost
3265.0,Aivar Kuusik,aivar.kuusik@mail.ee,68,2,535.47,8,Potential
3266.0,Liina Kuusk,liina.kuusk@yahoo.com,89,1,706.6,8,Potential
3267.0,Kaido Rosin,kaido.rosin@outlook.com,109,2,617.28,9,Potential
3268.0,Rain Puusepp,rain.puusepp@mail.ee,230,8,2490.68,12,Loyal
3269.0,Hille Luik,hille.luik@outlook.com,260,1,199.14,4,At Risk
3270.0,Mart Oja,mart.oja@hot.ee,181,3,1385.83,11,Loyal
3271.0,Aivar Järv,aivar.jarv@outlook.com,280,3,699.21,8,Potential
3273.0,Maie Mägi,maie.magi@gmail.com,4,3,1680.9299999999998,13,VIP Champions
3275.0,Kadri Männik,kadri.mannik@outlook.com,363,4,2133.3900000000003,10,Loyal
3278.0,Rein Koppel,rein.koppel@gmail.com,630,1,153.4,3,Lost
3279.0,Sandra Sepp,sandra.sepp@telia.ee,268,3,757.74,8,Potential
3280.0,Kristjan Lõhmus,kristjan.lohmus@telia.ee,39,6,1766.0,15,VIP Champions
3281.0,Tarmo Luik,tarmo.luik@hot.ee,125,1,48.85,5,At Risk
3282.0,Annika Lill,annika.lill@mail.ee,8,3,940.87,12,Loyal
3283.0,Laura Sild,laura.sild@gmail.com,112,5,1025.0900000000001,12,Loyal
3284.0,Kristiina Ilves,kristiina.ilves@mail.ee,38,3,1005.3299999999999,12,Loyal
3285.0,Rain Lepik,rain.lepik@outlook.com,114,3,726.08,9,Potential
3286.0,Kristi Kuusk,kristi.kuusk@telia.ee,10,2,217.36,8,Potential
3287.0,Tarmo Kõiv,tarmo.koiv@gmail.com,87,3,1361.59,11,Loyal
3288.0,Margus Luik,margus.luik@mail.ee,406,2,387.83000000000004,5,At Risk
3289.0,Tiit Arro,tiit.arro@telia.ee,209,2,1166.6699999999998,8,Potential
3290.0,Aivar Rebane,aivar.rebane@yahoo.com,372,1,495.28,4,At Risk
3291.0,Marko Tamm,marko.tamm2@gmail.com,224,4,1196.89,10,Loyal
3292.0,Heli Lepp,heli.lepp@telia.ee,51,3,1618.98,12,Loyal
3293.0,Peeter Veski,peeter.veski@mail.ee,14,3,408.32000000000005,10,Loyal
3296.0,Toomas Laas,toomas.laas@outlook.com,196,3,988.51,9,Potential
3297.0,Elis Lõhmus,elis.lohmus@gmail.com,260,5,1414.81,12,Loyal
3298.0,Maris Mägi,maris.magi@yahoo.com,86,3,924.58,11,Loyal
3299.0,Lauri Ilves,lauri.ilves@hot.ee,632,1,171.33,3,Lost
3300.0,Arvo Kuusik,arvo.kuusik@yahoo.com,410,2,890.85,6,At Risk
3302.0,Siim Toom,siim.toom2@hot.ee,117,5,2359.08,13,VIP Champions
3305.0,Urmas Raid,urmas.raid@mail.ee,147,7,2502.82,13,VIP Champions
3306.0,Rein Teder,rein.teder@yahoo.com,57,1,260.0,6,At Risk
3308.0,Tarmo Kaalep,tarmo.kaalep@mail.ee,550,2,108.18,4,At Risk
3309.0,Merike Org,merike.org@telia.ee,57,4,940.05,12,Loyal
3311.0,Väino Rebane,vaino.rebane@hot.ee,156,2,374.9,7,Potential
3312.0,Triin Lill,triin.lill@yahoo.com,271,5,1043.67,11,Loyal
3313.0,Pille Talvik,pille.talvik@outlook.com,167,1,138.9,5,At Risk
3314.0,Tõnu Kallas,tonu.kallas@outlook.com,24,3,1241.13,12,Loyal
3315.0,Kaido Tammik,kaido.tammik@yahoo.com,252,2,617.62,7,Potential
3316.0,Maie Laas,maie.laas@outlook.com,225,3,685.79,8,Potential
3317.0,Tiit Mets,tiit.mets@hot.ee,228,2,315.8,5,At Risk
3319.0,Kalev Orav,kalev.orav@telia.ee,74,1,432.36,7,Potential
3320.0,Madis Paas,madis.paas@yahoo.com,248,3,641.6500000000001,8,Potential
3321.0,Tõnu Paas,tonu.paas@gmail.com,107,2,1014.68,10,Loyal
3322.0,Urmas Lass,urmas.lass@gmail.com,180,5,1218.77,12,Loyal
3325.0,Henri Orav,henri.orav@gmail.com,80,4,1357.46,12,Loyal
3326.0,Kristjan Nurk,kristjan.nurk@outlook.com,102,2,329.28,7,Potential
3327.0,Karin Nurk,karin.nurk@mail.ee,114,4,1452.9,12,Loyal
3328.0,Mihkel Lõoke,mihkel.looke@gmail.com,110,2,918.5,8,Potential
3329.0,Kalev Arro,kalev.arro@outlook.com,56,3,545.9499999999999,9,Potential
3330.0,Eha Värk,eha.vark@outlook.com,27,4,688.28,12,Loyal
3332.0,Kadri Kuusk,,106,4,1388.86,13,VIP Champions
3335.0,Anna Põld,anna.pold@yahoo.com,351,1,356.57,4,At Risk
3336.0,Andres Paas,andres.paas@yahoo.com,386,3,562.58,6,At Risk
3337.0,Laura Lõoke,laura.looke@outlook.com,100,3,750.28,10,Loyal
3338.0,Karin Mitt,karin.mitt@gmail.com,131,5,899.12,11,Loyal
3339.0,Karin Veski,karin.veski@mail.ee,58,5,1313.5,13,VIP Champions
3341.0,Heino Kuusk,heino.kuusk2@mail.ee,188,2,390.94,6,At Risk
3342.0,Erkki Aas,,263,5,1741.58,12,Loyal
3343.0,Siim Põld,siim.pold@gmail.com,7,3,1666.4799999999998,13,VIP Champions
3345.0,Arvo Raid,arvo.raid@mail.ee,283,1,208.11,4,At Risk
3346.0,Indrek Raid,,168,1,183.31,5,At Risk
3348.0,Enn Mets,enn.mets@telia.ee,239,2,233.79,5,At Risk
3350.0,Priit Rand,priit.rand@telia.ee,2,73,25909.49,15,VIP Champions
3351.0,Eha Kask,eha.kask@outlook.com,10,6,2124.85,15,VIP Champions
3352.0,Annika Kukk,annika.kukk@mail.ee,162,2,851.01,8,Potential
3353.0,Sigrid Rosin,sigrid.rosin@hot.ee,134,1,214.72,5,At Risk
3354.0,Lea Kull,lea.kull@yahoo.com,126,4,851.03,10,Loyal
3355.0,Taavi Rebane,taavi.rebane@mail.ee,54,4,893.84,11,Loyal
3356.0,Kadri Pihl,kadri.pihl@telia.ee,88,6,1166.13,13,VIP Champions
3357.0,Jüri Toom,juri.toom@outlook.com,17,4,745.69,12,Loyal
3358.0,Hille Männik,,7,6,1710.5700000000002,15,VIP Champions
3359.0,Eha Pärn,eha.parn@gmail.com,219,5,856.03,10,Loyal
3361.0,Annika Mets,annika.mets@hot.ee,113,6,1238.29,12,Loyal
3362.0,Hille Mitt,hille.mitt@hot.ee,8,5,1104.57,14,VIP Champions
3363.0,Ene Oja,ene.oja@telia.ee,119,1,130.02,5,At Risk
3364.0,Toomas Nõmm,toomas.nomm@mail.ee,130,1,278.59,5,At Risk
3365.0,Olev Teder,olev.teder@gmail.com,46,4,501.06,10,Loyal
3366.0,Nele Männik,,228,4,784.36,9,Potential
3367.0,Tarmo Paju,tarmo.paju@mail.ee,179,2,2138.38,10,Loyal
3368.0,Kristiina Tammik,,131,3,782.91,9,Potential
3371.0,Olev Teder,olev.teder@outlook.com,2,5,1191.77,14,VIP Champions
3372.0,Väino Rand,vaino.rand@telia.ee,198,2,1467.9699999999998,9,Potential
3373.0,Marko Kangur,,57,2,1345.0,10,Loyal
3374.0,Maie Sepp,maie.sepp@telia.ee,201,2,473.74,6,At Risk
3375.0,Kristiina Kangur,kristiina.kangur@telia.ee,358,2,1357.61,7,Potential
3376.0,Anna Lepik,anna.lepik@telia.ee,148,4,1095.65,11,Loyal
3377.0,Peeter Järv,peeter.jarv@hot.ee,222,5,600.33,9,Potential
3379.0,Kevin Rand,kevin.rand@yahoo.com,29,3,1158.97,12,Loyal
3380.0,Kaido Must,kaido.must@mail.ee,242,1,1128.99,7,Potential
3382.0,Ene Sepp,ene.sepp@hot.ee,37,4,848.46,12,Loyal
3383.0,Tarmo Paas,tarmo.paas@yahoo.com,23,2,658.49,10,Loyal
3384.0,Indrek Raid,indrek.raid@gmail.com,298,5,1764.93,12,Loyal
3386.0,Pille Nõmm,pille.nomm@yahoo.com,102,1,605.72,7,Potential
3387.0,Margus Kõiv,margus.koiv@telia.ee,565,2,539.19,5,At Risk
3388.0,Kaido Laas,kaido.laas@outlook.com,17,3,396.04999999999995,10,Loyal
3389.0,Piret Lass,piret.lass@mail.ee,384,3,1347.86,8,Potential
3390.0,Anna Raud,anna.raud@yahoo.com,203,1,273.06,4,At Risk
3391.0,Lea Ilves,lea.ilves@hot.ee,114,4,705.5999999999999,10,Loyal
3392.0,Liis Laas,,246,3,756.25,8,Potential
3393.0,Henri Põld,henri.pold@mail.ee,250,4,805.4100000000001,9,Potential
3394.0,Eha Raid,eha.raid@telia.ee,64,6,2166.71,14,VIP Champions
3395.0,Grete Paas,grete.paas@mail.ee,329,4,495.07,7,Potential
3396.0,Marko Arro,marko.arro@yahoo.com,295,2,513.08,6,At Risk
3397.0,Riina Liiv,riina.liiv@yahoo.com,157,4,651.23,10,Loyal
3398.0,Tiit Mets,tiit.mets@outlook.com,189,4,754.8499999999999,9,Potential
3399.0,Sigrid Pihl,sigrid.pihl@hot.ee,85,5,1266.6100000000001,13,VIP Champions
3401.0,Piret Rand,,143,4,1645.3,12,Loyal
3403.0,Margus Kask,margus.kask@gmail.com,77,4,610.8199999999999,10,Loyal
3404.0,Maie Tammik,,28,5,1504.64,15,VIP Champions
3405.0,Katrin Paju,katrin.paju@outlook.com,257,5,647.9,10,Loyal
3406.0,Merike Paas,merike.paas@mail.ee,286,2,786.0,7,Potential
3408.0,Kalev Pärn,kalev.parn@mail.ee,181,3,1767.58,11,Loyal
3409.0,Jaak Põld,jaak.pold@yahoo.com,371,1,130.36,3,Lost
3410.0,Jüri Rebane,juri.rebane@mail.ee,83,2,305.34000000000003,7,Potential
3411.0,Jüri Pärn,juri.parn@mail.ee,162,3,783.74,9,Potential
3412.0,Rasmus Veski,rasmus.veski@telia.ee,190,3,1146.99,9,Potential
3413.0,Kalev Must,,18,1,58.49,7,Potential
3414.0,Peeter Kangur,,146,3,1075.24,10,Loyal
3415.0,Ülle Kuusk,ulle.kuusk@telia.ee,673,1,560.04,4,At Risk
3416.0,Ragnar Järv,ragnar.jarv@mail.ee,454,2,494.84,5,At Risk
3417.0,Kalev Järv,kalev.jarv@hot.ee,221,3,573.73,7,Potential
3418.0,Liina Lass,liina.lass@mail.ee,624,2,494.81999999999994,5,At Risk
3419.0,Sirje Teder,sirje.teder@telia.ee,355,4,1747.21,10,Loyal
3420.0,Katrin Kuusk,katrin.kuusk@gmail.com,3,1,482.26,8,Potential
3421.0,Külli Lass,,464,4,314.65,6,At Risk
3422.0,Olev Kuusik,olev.kuusik@outlook.com,295,1,166.52,4,At Risk
3424.0,Jüri Paas,,7,6,1538.92,15,VIP Champions
3425.0,Liina Pärn,liina.parn@gmail.com,48,4,756.99,11,Loyal
3428.0,Aili Org,aili.org@telia.ee,1,1,583.44,8,Potential
3429.0,Kalev Pärn,kalev.parn2@mail.ee,79,3,635.8,10,Loyal
3430.0,Toomas Veski,toomas.veski@gmail.com,132,4,1405.79,12,Loyal
3431.0,Margus Orav,margus.orav@telia.ee,9,7,1816.4099999999999,15,VIP Champions
3432.0,Ülle Nurk,ulle.nurk@outlook.com,34,5,2475.63,15,VIP Champions
3433.0,Ülle Talvik,ulle.talvik@outlook.com,6,1,281.19,7,Potential
3434.0,Rasmus Rebane,rasmus.rebane@hot.ee,264,3,303.33,6,At Risk
3435.0,Mihkel Mägi,mihkel.magi@gmail.com,261,5,1898.02,12,Loyal
3436.0,Merle Saar,,514,2,404.39,5,At Risk
3437.0,Rein Raid,rein.raid@hot.ee,95,2,614.9200000000001,8,Potential
3438.0,Lea Ilves,lea.ilves@mail.ee,269,5,940.88,11,Loyal
3439.0,Kati Sild,kati.sild@hot.ee,190,7,1783.97,12,Loyal
3441.0,Terje Järv,terje.jarv@mail.ee,74,2,659.5899999999999,9,Potential
3442.0,Meelis Ilves,,44,3,475.26,9,Potential
3443.0,Arvo Nurk,arvo.nurk@mail.ee,67,3,1064.8700000000001,11,Loyal
3444.0,Maris Kuusik,maris.kuusik@yahoo.com,77,2,546.62,8,Potential
3445.0,Maie Järv,maie.jarv@gmail.com,250,2,299.31,5,At Risk
3446.0,Meelis Sild,meelis.sild@yahoo.com,50,6,2692.31,14,VIP Champions
3447.0,Kristjan Lepik,kristjan.lepik@outlook.com,133,3,1042.22,10,Loyal
3448.0,Kristi Tammik,kristi.tammik@mail.ee,379,1,271.35,3,Lost
3449.0,Külli Lõoke,kulli.looke@yahoo.com,81,3,1008.65,11,Loyal
3451.0,Kadri Lõoke,kadri.looke@mail.ee,42,5,1069.3600000000001,14,VIP Champions
3452.0,Kalev Nurk,kalev.nurk@yahoo.com,172,4,489.33,9,Potential
3454.0,Kalev Kuusik,kalev.kuusik@yahoo.com,360,1,110.53,3,Lost
3455.0,Reet Rand,reet.rand@yahoo.com,199,1,351.62,5,At Risk
3457.0,Kevin Must,kevin.must@hot.ee,67,5,1766.75,14,VIP Champions
3458.0,Arvo Kull,arvo.kull2@hot.ee,285,4,718.9799999999999,9,Potential
3459.0,Erkki Orav,erkki.orav@mail.ee,13,5,1201.01,14,VIP Champions
3460.0,Siim Kivi,siim.kivi@yahoo.com,6,6,2194.25,15,VIP Champions
3461.0,Kadri Kukk,kadri.kukk@telia.ee,201,2,459.94,6,At Risk
3462.0,Väino Lepik,vaino.lepik@mail.ee,405,2,1002.9499999999999,7,Potential
3463.0,Katrin Teder,katrin.teder@outlook.com,64,4,947.62,12,Loyal
3465.0,Liina Tamm,liina.tamm@telia.ee,518,3,490.09,6,At Risk
3466.0,Jaak Kask,jaak.kask@mail.ee,676,1,57.08,3,Lost
3467.0,Jüri Laas,juri.laas@outlook.com,13,2,662.13,10,Loyal
3468.0,Heino Aas,heino.aas@yahoo.com,384,1,23.45,3,Lost
3469.0,Merle Puusepp,merle.puusepp@gmail.com,93,4,1117.21,12,Loyal
3470.0,Raivo Nurk,raivo.nurk@gmail.com,34,5,3166.25,15,VIP Champions
3471.0,Taavi Salu,taavi.salu@gmail.com,139,3,937.94,10,Loyal
3472.0,Eha Kask,eha.kask@yahoo.com,445,3,1044.5600000000002,8,Potential
3473.0,Kersti Rosin,kersti.rosin@hot.ee,659,1,273.06,3,Lost
3474.0,Laura Kull,laura.kull@yahoo.com,505,4,1084.3600000000001,9,Potential
3475.0,Margus Ilves,margus.ilves@yahoo.com,271,3,823.33,8,Potential
3476.0,Kristi Teder,kristi.teder@hot.ee,90,7,1895.3500000000001,14,VIP Champions
3477.0,Priit Männik,priit.mannik@mail.ee,189,2,1421.04,9,Potential
3479.0,Kevin Lõhmus,kevin.lohmus2@mail.ee,106,3,397.54999999999995,9,Potential
3480.0,Taavi Põld,,67,3,417.49,9,Potential
3481.0,Jaak Raud,jaak.raud@mail.ee,16,3,675.94,11,Loyal
3482.0,Lauri Toom,lauri.toom@yahoo.com,160,1,206.34,5,At Risk
3485.0,Lauri Raid,lauri.raid@mail.ee,179,3,484.22,8,Potential
3486.0,Lea Hurt,lea.hurt@hot.ee,450,2,694.5799999999999,6,At Risk
3488.0,Sandra Saar,sandra.saar@gmail.com,98,1,750.68,8,Potential
3489.0,Priit Raid,priit.raid@outlook.com,77,3,979.8699999999999,11,Loyal
3490.0,Aivar Toom,aivar.toom@telia.ee,1,1,107.36,7,Potential
3491.0,Eha Lepik,eha.lepik@yahoo.com,156,2,652.84,8,Potential
3492.0,Katrin Kukk,katrin.kukk@outlook.com,23,2,359.78,9,Potential
3493.0,Liis Nõmm,liis.nomm@hot.ee,157,4,911.47,10,Loyal
3494.0,Andres Arro,,85,3,701.48,10,Loyal
3496.0,Kristiina Lill,kristiina.lill@outlook.com,90,2,418.1,8,Potential
3497.0,Katrin Kuusik,katrin.kuusik@yahoo.com,423,1,26.79,3,Lost
3498.0,Kaido Kask,kaido.kask@hot.ee,32,3,1298.4299999999998,12,Loyal
3500.0,Kalev Valk,kalev.valk@mail.ee,457,2,372.23,5,At Risk
3501.0,Hille Kukk,hille.kukk@yahoo.com,23,1,260.04,7,Potential
3502.0,Hille Kukk,hille.kukk@mail.ee,96,3,440.42999999999995,9,Potential
3504.0,Katrin Männik,katrin.mannik@mail.ee,291,3,684.4100000000001,8,Potential
3505.0,Rasmus Mägi,rasmus.magi@gmail.com,29,4,935.05,13,VIP Champions
3507.0,Reet Lass,,27,1,207.23,7,Potential
3508.0,Henri Mets,henri.mets2@telia.ee,209,3,1309.1399999999999,9,Potential
3509.0,Kalev Järv,kalev.jarv@yahoo.com,28,3,1056.32,12,Loyal
3510.0,Aili Lõoke,aili.looke@yahoo.com,223,1,366.62,5,At Risk
3511.0,Ülle Nõmm,,178,2,458.6,7,Potential
3512.0,Merike Raid,merike.raid@yahoo.com,273,5,1980.01,12,Loyal
3513.0,Anu Luik,anu.luik2@yahoo.com,231,1,246.97,4,At Risk
3514.0,Marko Hurt,marko.hurt@mail.ee,345,6,1187.99,10,Loyal
3515.0,Tõnu Orav,tonu.orav@mail.ee,91,5,1796.6299999999999,14,VIP Champions
3516.0,Piret Must,piret.must@telia.ee,157,4,1066.79,11,Loyal
3517.0,Terje Rebane,terje.rebane@outlook.com,311,2,530.69,5,At Risk
3518.0,Aivar Rand,,109,6,1394.4099999999999,14,VIP Champions
3520.0,Riina Kask,riina.kask@gmail.com,504,2,490.15999999999997,5,At Risk
3521.0,Lea Lepp,lea.lepp@hot.ee,6,3,1421.53,13,VIP Champions
3522.0,Sirje Lepp,sirje.lepp@telia.ee,153,3,616.87,9,Potential
3523.0,Meelis Raud,meelis.raud@outlook.com,75,5,1506.42,14,VIP Champions
3524.0,Heino Lõoke,heino.looke@telia.ee,296,1,437.16,5,At Risk
3525.0,Toomas Luik,toomas.luik@gmail.com,157,7,1770.1299999999999,13,VIP Champions
3526.0,Laura Kangur,laura.kangur2@gmail.com,246,2,421.18,6,At Risk
3527.0,Liis Kuusk,liis.kuusk@gmail.com,163,1,312.41,5,At Risk
3528.0,Jaak Värk,jaak.vark@yahoo.com,56,5,1291.43,13,VIP Champions
3529.0,Kevin Kõiv,,115,5,2002.13,13,VIP Champions
3530.0,Siim Mitt,,416,3,450.56,6,At Risk
3531.0,Jaak Nõmm,jaak.nomm@outlook.com,240,2,366.51,6,At Risk
3532.0,Kadri Kõiv,kadri.koiv@hot.ee,118,6,842.46,11,Loyal
3533.0,Merle Talvik,merle.talvik@hot.ee,15,3,1785.9299999999998,13,VIP Champions
3534.0,Mihkel Raud,mihkel.raud@gmail.com,26,5,998.1999999999999,14,VIP Champions
3535.0,Urmas Kõiv,urmas.koiv@yahoo.com,290,3,681.98,8,Potential
3536.0,Peeter Paju,,151,3,458.67,8,Potential
3537.0,Annika Raud,annika.raud@mail.ee,453,1,74.81,3,Lost
3538.0,Mart Nõmm,mart.nomm@telia.ee,42,3,374.73,10,Loyal
3539.0,Indrek Laas,indrek.laas@yahoo.com,104,3,511.36,9,Potential
3540.0,Hille Liiv,hille.liiv@telia.ee,118,4,1357.4099999999999,11,Loyal
3543.0,Aili Kask,aili.kask@telia.ee,354,1,78.09,3,Lost
3545.0,Merike Rosin,,24,6,2850.3,15,VIP Champions
3549.0,Maris Lõhmus,maris.lohmus@telia.ee,241,3,1304.52,9,Potential
3550.0,Kristiina Kuusk,kristiina.kuusk@mail.ee,17,2,428.57,9,Potential
3551.0,Peeter Lill,peeter.lill@hot.ee,72,6,2018.52,14,VIP Champions
3552.0,Toomas Puusepp,,126,6,1869.02,13,VIP Champions
3553.0,Sander Kull,sander.kull@hot.ee,69,4,1073.26,12,Loyal
3554.0,Merike Raud,merike.raud@outlook.com,452,3,914.5999999999999,7,Potential
3555.0,Heino Vaher,heino.vaher@yahoo.com,371,3,1258.03,8,Potential
3556.0,Merike Vaher,merike.vaher@mail.ee,3,67,18058.72,15,VIP Champions
3559.0,Tiit Talvik,,499,1,743.58,5,At Risk
3560.0,Aili Lass,aili.lass@gmail.com,415,4,1365.73,10,Loyal
3561.0,Tarmo Sild,tarmo.sild@mail.ee,155,1,737.34,7,Potential
3562.0,Heli Kull,heli.kull@outlook.com,213,5,1573.61,12,Loyal
3563.0,Indrek Oja,indrek.oja@telia.ee,142,8,1149.08,12,Loyal
3564.0,Hille Kangur,hille.kangur@yahoo.com,604,1,58.96,3,Lost
3565.0,Nele Vaher,nele.vaher@gmail.com,80,1,183.31,6,At Risk
3567.0,Siim Pihl,siim.pihl@hot.ee,18,3,1020.5600000000001,12,Loyal
3568.0,Jaak Rand,jaak.rand@outlook.com,16,2,1412.25,12,Loyal
3571.0,Eha Sepp,eha.sepp@mail.ee,25,5,1519.76,15,VIP Champions
3572.0,Karin Mitt,karin.mitt@outlook.com,137,2,1090.7,9,Potential
3573.0,Ants Raid,,418,2,201.04000000000002,4,At Risk
3574.0,Indrek Kallas,indrek.kallas@telia.ee,522,2,1858.17,8,Potential
3575.0,Priit Kallas,priit.kallas@gmail.com,173,5,1262.82,12,Loyal
3576.0,Sirje Lepp,sirje.lepp@hot.ee,174,3,1465.9,11,Loyal
3577.0,Henri Kangur,henri.kangur@gmail.com,249,2,477.22999999999996,6,At Risk
3578.0,Erkki Kull,erkki.kull@outlook.com,8,5,1098.6,14,VIP Champions
3579.0,Sigrid Luik,sigrid.luik@mail.ee,164,1,192.22,5,At Risk
3580.0,Tiit Puusepp,tiit.puusepp@gmail.com,135,3,1020.4,10,Loyal
3582.0,Peeter Valk,peeter.valk@hot.ee,320,7,2476.28,11,Loyal
3583.0,Marika Tamm,marika.tamm@yahoo.com,310,4,1549.8,10,Loyal
3584.0,Annika Talvik,annika.talvik@hot.ee,286,1,142.57,4,At Risk
3585.0,Sandra Sepp,sandra.sepp@outlook.com,29,5,1082.72,14,VIP Champions
3586.0,Sander Nurk,sander.nurk@mail.ee,87,1,116.98,6,At Risk
3587.0,Ragnar Pärn,ragnar.parn@outlook.com,627,1,108.09,3,Lost
3588.0,Ülle Kangur,ulle.kangur@mail.ee,128,1,761.4,7,Potential
3589.0,Lauri Hurt,,100,2,246.84,7,Potential
3590.0,Madis Must,madis.must@outlook.com,249,2,322.68,5,At Risk
3591.0,Karin Raud,karin.raud@mail.ee,321,2,346.48,5,At Risk
3592.0,Väino Paju,vaino.paju@outlook.com,85,2,632.7,9,Potential
3593.0,Marika Kuusk,,220,2,355.21,6,At Risk
3594.0,Ants Kaalep,ants.kaalep@telia.ee,209,1,296.58,4,At Risk
3596.0,Väino Aas,vaino.aas@yahoo.com,105,3,1018.09,11,Loyal
3597.0,Pille Kivi,pille.kivi@yahoo.com,368,3,301.51,5,At Risk
3598.0,Ago Nurk,ago.nurk@hot.ee,127,2,747.26,8,Potential
3599.0,Olev Lepp,olev.lepp@mail.ee,311,2,850.6200000000001,6,At Risk
3600.0,Kalev Mägi,kalev.magi2@yahoo.com,57,4,1241.49,12,Loyal
3601.0,Reet Nõmm,reet.nomm@gmail.com,106,2,885.0699999999999,9,Potential
3602.0,Karin Paas,karin.paas@outlook.com,371,3,636.96,7,Potential
3603.0,Tarmo Rosin,tarmo.rosin@telia.ee,100,6,2389.74,14,VIP Champions
3604.0,Marko Nõmm,marko.nomm@mail.ee,141,4,1545.27,12,Loyal
3605.0,Anu Kuusik,anu.kuusik@mail.ee,1,76,21333.49,15,VIP Champions
3606.0,Rain Kuusik,rain.kuusik@telia.ee,391,4,1213.6,9,Potential
3607.0,Lea Raud,lea.raud@gmail.com,49,5,1209.04,13,VIP Champions
3608.0,Tarmo Sepp,tarmo.sepp@outlook.com,61,4,2496.09,13,VIP Champions
3609.0,Indrek Puusepp,indrek.puusepp2@hot.ee,160,3,681.02,9,Potential
3610.0,Grete Koppel,,223,2,534.03,6,At Risk
3611.0,Sirje Koppel,sirje.koppel@hot.ee,284,1,282.95,4,At Risk
3613.0,Liis Paju,liis.paju@outlook.com,510,3,769.6700000000001,7,Potential
3614.0,Ülle Kuusik,,583,2,57.910000000000004,4,At Risk
3615.0,Andres Männik,andres.mannik@gmail.com,113,2,299.54999999999995,6,At Risk
3616.0,Kersti Lepik,kersti.lepik@telia.ee,598,1,63.3,3,Lost
3617.0,Jaak Kull,jaak.kull@gmail.com,232,5,2320.0099999999998,12,Loyal
3618.0,Tiina Pärn,tiina.parn@gmail.com,11,70,27537.58,15,VIP Champions
3619.0,Ants Roots,ants.roots@telia.ee,125,5,733.9,11,Loyal
3620.0,Andres Toom,andres.toom@mail.ee,31,2,798.6700000000001,10,Loyal
3621.0,Karin Vaher,karin.vaher@telia.ee,392,2,1308.86,7,Potential
3622.0,Annika Rosin,,126,4,2020.6399999999999,12,Loyal
3624.0,Elis Mitt,elis.mitt@telia.ee,207,4,1388.1200000000001,11,Loyal
3626.0,Katrin Kõiv,katrin.koiv@gmail.com,4,5,940.8499999999999,14,VIP Champions
3627.0,Mihkel Roots,mihkel.roots@telia.ee,29,3,1127.97,12,Loyal
3628.0,Kristjan Järv,kristjan.jarv@hot.ee,441,3,1513.16,9,Potential
3629.0,Jaak Värk,jaak.vark@telia.ee,193,4,973.94,10,Loyal
3630.0,Heli Puusepp,heli.puusepp@hot.ee,337,1,222.1,3,Lost
3631.0,Hille Aas,hille.aas@telia.ee,117,2,231.53,6,At Risk
3632.0,Margus Rosin,margus.rosin@outlook.com,159,3,565.46,8,Potential
3633.0,Heli Põld,heli.pold@mail.ee,42,7,1669.56,15,VIP Champions
3636.0,Laura Toom,laura.toom@mail.ee,394,2,990.16,7,Potential
3637.0,Aivar Põld,aivar.pold@hot.ee,258,4,731.8299999999999,9,Potential
3638.0,Elis Sild,elis.sild@outlook.com,13,6,2214.42,15,VIP Champions
3640.0,Aivar Laas,aivar.laas@hot.ee,131,1,599.4,6,At Risk
3641.0,Triin Järv,triin.jarv@telia.ee,122,2,576.48,7,Potential
3642.0,Kevin Roots,kevin.roots@gmail.com,573,2,399.36,5,At Risk
3643.0,Mart Liiv,mart.liiv@yahoo.com,27,7,3559.9,15,VIP Champions
3644.0,Mihkel Sild,,304,6,2154.05,12,Loyal
3645.0,Katrin Nurk,katrin.nurk@hot.ee,150,2,365.19,7,Potential
3646.0,Ülle Valk,ulle.valk@mail.ee,537,2,267.54,4,At Risk
3647.0,Ants Teder,ants.teder@hot.ee,95,4,886.15,11,Loyal
3648.0,Erkki Ilves,erkki.ilves@outlook.com,13,69,22014.38,15,VIP Champions
3649.0,Lea Salu,lea.salu@hot.ee,133,5,950.21,12,Loyal
3650.0,Toomas Vaher,toomas.vaher@outlook.com,31,3,564.29,10,Loyal
3651.0,Lauri Kukk,lauri.kukk@telia.ee,296,2,410.20000000000005,6,At Risk
3654.0,Kersti Kõiv,kersti.koiv@telia.ee,160,5,881.6800000000001,11,Loyal
3655.0,Kristiina Tamm,kristiina.tamm@yahoo.com,593,3,912.9,7,Potential
3656.0,Raivo Rebane,raivo.rebane@outlook.com,181,3,842.59,9,Potential
3657.0,Triin Roots,triin.roots@outlook.com,133,4,688.61,10,Loyal
3659.0,Liina Mägi,liina.magi@gmail.com,161,3,334.7,8,Potential
3660.0,Eha Liiv,eha.liiv@hot.ee,40,3,970.67,12,Loyal
